id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Lu BF EU sex combined 5 SNPs	5JHAer	S-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.00879409067788695	0.125149449225889	0.947352608706939	shdlcpct	Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	yes	shdlc_	S-HDL-C_%	S-HDL-C_percent	Total cholesterol to total lipids ratio in small HDL
Lu BF EU sex combined 5 SNPs	5lrIap	L-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.385642730749214	0.84301230950135	0.678437887618945	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	5lrIap	L-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0231771878080503	0.134118604294561	0.862799886755231	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	5lrIap	L-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.0119762456153855	0.164847713091727	0.942084351497374	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	5lrIap	L-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.149582227399065	0.2048190600375	0.505671082666449	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	5RJBFe	M-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.40334489251151	1.25901401722638	0.346260862241053	mvldlp	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	no	mvldlp	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles
Lu BF EU sex combined 5 SNPs	5RJBFe	M-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0884964124239817	0.11217271269759	0.43015295072533	mvldlp	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	no	mvldlp	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles
Lu BF EU sex combined 5 SNPs	5RJBFe	M-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.371105488892528	0.264611406760643	0.160779533833903	mvldlp	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	no	mvldlp	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles
Lu BF EU sex combined 5 SNPs	5RJBFe	M-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0533614220599925	0.123725417705347	0.688485211830345	mvldlp	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	no	mvldlp	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles
Lu BF EU sex combined 5 SNPs	6DkOr2	M-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.13136673008194	0.867985698888437	0.283434992573614	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Lu BF EU sex combined 5 SNPs	6DkOr2	M-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.00743604247117601	0.119915163873732	0.950554183403076	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Lu BF EU sex combined 5 SNPs	6DkOr2	M-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.201944081339787	0.194294995846354	0.298633428921988	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Lu BF EU sex combined 5 SNPs	6DkOr2	M-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.034076666992799	0.117372661298789	0.785994401507415	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Lu BF EU sex combined 5 SNPs	6e7Aif	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.36743061252828	1.49357092272189	0.427418329183693	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	no	mhdll	M-HDL-L	M-HDL-L	Total lipids in medium HDL
Lu BF EU sex combined 5 SNPs	6e7Aif	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.187002723500179	0.115064242500494	0.104119364379606	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	no	mhdll	M-HDL-L	M-HDL-L	Total lipids in medium HDL
Lu BF EU sex combined 5 SNPs	6e7Aif	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.125784571220513	0.314766555279695	0.689442132788331	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	no	mhdll	M-HDL-L	M-HDL-L	Total lipids in medium HDL
Lu BF EU sex combined 5 SNPs	6e7Aif	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.216615534684735	0.113164085252244	0.128128538082191	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	no	mhdll	M-HDL-L	M-HDL-L	Total lipids in medium HDL
Lu BF EU sex combined 5 SNPs	6gykXV	DHA.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.998068400616145	0.391637985137592	0.0840568220598647	dha	22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	no	dha	DHA	DHA	22:6, docosahexaenoic acid
Lu BF EU sex combined 5 SNPs	6gykXV	DHA.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.123501881267121	0.107781620476013	0.251856026801152	dha	22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	no	dha	DHA	DHA	22:6, docosahexaenoic acid
Lu BF EU sex combined 5 SNPs	6gykXV	DHA.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.114437428131415	0.106754611817321	0.283734824425739	dha	22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	no	dha	DHA	DHA	22:6, docosahexaenoic acid
Lu BF EU sex combined 5 SNPs	6gykXV	DHA.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.156149313254374	0.140455246958524	0.328565235560289	dha	22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	no	dha	DHA	DHA	22:6, docosahexaenoic acid
Lu BF EU sex combined 5 SNPs	6H21Wu	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.402780046256173	0.708101682126946	0.609277495134494	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Lu BF EU sex combined 5 SNPs	6H21Wu	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0736797873919673	0.125677374607748	0.557699899279234	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Lu BF EU sex combined 5 SNPs	6H21Wu	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.02721315733092	0.140461251000984	0.846378385075801	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Lu BF EU sex combined 5 SNPs	6H21Wu	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.207572388761837	0.200783866345461	0.359629684763784	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Lu BF EU sex combined 5 SNPs	6yU0PW	XL-HDL-C.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-2.04677721998791	2.28226675732436	0.435903599084239	xlhdlc	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	no	xlhdlc	XL-HDL-C	XL-HDL-C	Total cholesterol in very large HDL
Lu BF EU sex combined 5 SNPs	6yU0PW	XL-HDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.323287813047849	0.118816553001263	0.0065104694897083	xlhdlc	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	no	xlhdlc	XL-HDL-C	XL-HDL-C	Total cholesterol in very large HDL
Lu BF EU sex combined 5 SNPs	6yU0PW	XL-HDL-C.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.189075370664677	0.478992920772469	0.693038315473752	xlhdlc	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	no	xlhdlc	XL-HDL-C	XL-HDL-C	Total cholesterol in very large HDL
Lu BF EU sex combined 5 SNPs	6yU0PW	XL-HDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.314112606001271	0.126428606545854	0.0678825910528065	xlhdlc	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	no	xlhdlc	XL-HDL-C	XL-HDL-C	Total cholesterol in very large HDL
Lu BF EU sex combined 5 SNPs	79xGev	M-LDL-FC.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	4.24717619069536	4.01270514965802	0.36753945661753	mldlfc	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	no	mldlfc	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	79xGev	M-LDL-FC.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0686267535588628	0.112990685314558	0.54360773586754	mldlfc	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	no	mldlfc	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	79xGev	M-LDL-FC.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.891463704879702	0.84653218022858	0.292305629468365	mldlfc	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	no	mldlfc	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	79xGev	M-LDL-FC.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0728214037244517	0.114617322472984	0.559732889275906	mldlfc	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	no	mldlfc	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	7e3dhh	PUFAbyFA.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.141654296498857	0.538634927918395	0.809587411309972	pufabyfa	Ratio of polyunsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	PUFA (%)	yes	pufafa	PUFA/FA	PUFAbyFA	Ratio of polyunsaturated fatty acids to total fatty acids
Lu BF EU sex combined 5 SNPs	7e3dhh	PUFAbyFA.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.070401685317596	0.110106490153361	0.522565138195905	pufabyfa	Ratio of polyunsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	PUFA (%)	yes	pufafa	PUFA/FA	PUFAbyFA	Ratio of polyunsaturated fatty acids to total fatty acids
Lu BF EU sex combined 5 SNPs	7e3dhh	PUFAbyFA.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.125929488850141	0.10187425856199	0.216411479635005	pufabyfa	Ratio of polyunsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	PUFA (%)	yes	pufafa	PUFA/FA	PUFAbyFA	Ratio of polyunsaturated fatty acids to total fatty acids
Lu BF EU sex combined 5 SNPs	7e3dhh	PUFAbyFA.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0191333796398241	0.141094539888049	0.898682666070335	pufabyfa	Ratio of polyunsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	PUFA (%)	yes	pufafa	PUFA/FA	PUFAbyFA	Ratio of polyunsaturated fatty acids to total fatty acids
Lu BF EU sex combined 5 SNPs	7j3JHr	DAG.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.435367533143733	0.764210347658908	0.608751023270448	dag	Diacylglycerol (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Diacylglycerol (mmol/l)	no	dag	DAG	DAG	Diacylglycerol
Lu BF EU sex combined 5 SNPs	7j3JHr	DAG.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.119080442265231	0.121071677073409	0.325335217705315	dag	Diacylglycerol (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Diacylglycerol (mmol/l)	no	dag	DAG	DAG	Diacylglycerol
Lu BF EU sex combined 5 SNPs	7j3JHr	DAG.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.0406655810675329	0.154022024677157	0.79176107507671	dag	Diacylglycerol (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Diacylglycerol (mmol/l)	no	dag	DAG	DAG	Diacylglycerol
Lu BF EU sex combined 5 SNPs	7j3JHr	DAG.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.156508373600338	0.135649886688457	0.312841215714805	dag	Diacylglycerol (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Diacylglycerol (mmol/l)	no	dag	DAG	DAG	Diacylglycerol
Lu BF EU sex combined 5 SNPs	7pK3zD	HDL-C.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.06381619838284	1.40527596864871	0.50406806231525	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Lu BF EU sex combined 5 SNPs	7pK3zD	HDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.227700185890366	0.118621937155431	0.0549153548545094	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Lu BF EU sex combined 5 SNPs	7pK3zD	HDL-C.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.0690971177575887	0.288103585120583	0.810458725818557	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Lu BF EU sex combined 5 SNPs	7pK3zD	HDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.266165217224445	0.123384932340659	0.0971942970455257	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Lu BF EU sex combined 5 SNPs	89DfHC	XL-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-2.11027248151187	2.34751808428843	0.434935440824511	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Lu BF EU sex combined 5 SNPs	89DfHC	XL-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.274648961938883	0.115132269489074	0.0170555465827287	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Lu BF EU sex combined 5 SNPs	89DfHC	XL-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.240635156961928	0.490718858984106	0.623870154933116	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Lu BF EU sex combined 5 SNPs	89DfHC	XL-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.281408975222353	0.125911559136846	0.0891175304659236	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Lu BF EU sex combined 5 SNPs	8g4RUy	S-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-4.23023921009808	3.65523116630006	0.330922947221905	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	8g4RUy	S-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0238333279305175	0.113218709900367	0.833272009769067	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	8g4RUy	S-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.844946097138326	0.788160405803115	0.283698296278816	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	8g4RUy	S-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0332390244109178	0.111821203399764	0.781072222080518	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	8JBZRc	XS-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.424792415985531	0.390342526314921	0.356094072086787	xsvldlcepct	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xsvldlce_	XS-VLDL-CE_%	XS-VLDL-CE_percent	Cholesterol esters to total lipids ratio in very small VLDL
Lu BF EU sex combined 5 SNPs	8JBZRc	XS-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.245164401407003	0.103128029132484	0.0174407515331935	xsvldlcepct	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xsvldlce_	XS-VLDL-CE_%	XS-VLDL-CE_percent	Cholesterol esters to total lipids ratio in very small VLDL
Lu BF EU sex combined 5 SNPs	8JBZRc	XS-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.227653401714452	0.0617613548650749	0.000227791174211673	xsvldlcepct	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xsvldlce_	XS-VLDL-CE_%	XS-VLDL-CE_percent	Cholesterol esters to total lipids ratio in very small VLDL
Lu BF EU sex combined 5 SNPs	8JBZRc	XS-VLDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.242495731654871	0.119258531401411	0.111784300745965	xsvldlcepct	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xsvldlce_	XS-VLDL-CE_%	XS-VLDL-CE_percent	Cholesterol esters to total lipids ratio in very small VLDL
Lu BF EU sex combined 5 SNPs	8px8DS	L-HDL-L.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.76395559017995	2.10329116109445	0.463220270201086	lhdll	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	no	lhdll	L-HDL-L	L-HDL-L	Total lipids in large HDL
