id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	name	lower_ci	upper_ci	metabolite	raw.label	class	subclass	label	label.no.units	derived_features
Hubel BF EU sex combined 76 SNPs	856	Omega-6 fatty acids || id:856	BF_Hubel_76	Weighted median	74	0.00696988681650118	0.016424892592623	0.671311305682817	Fatty acid	Omega-6 fatty acids	-0.0252229026650399	0.0391626762980423	faw6	Omega-6 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-6 fatty acids (mmol/l)	n-6 fatty acids	no
Hubel BF EU sex combined 76 SNPs	856	Omega-6 fatty acids || id:856	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.00337248649774864	0.0117880757797478	0.774806858107165	Fatty acid	Omega-6 fatty acids	-0.019732142030557	0.0264771150260543	faw6	Omega-6 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-6 fatty acids (mmol/l)	n-6 fatty acids	no
Hubel BF EU sex combined 76 SNPs	856	Omega-6 fatty acids || id:856	BF_Hubel_76	Weighted mode	74	0.0212069835446528	0.0296221839600585	0.476327344222164	Fatty acid	Omega-6 fatty acids	-0.0368524970170619	0.0792664641063675	faw6	Omega-6 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-6 fatty acids (mmol/l)	n-6 fatty acids	no
Hubel BF EU sex combined 76 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	BF_Hubel_76	MR Egger	74	-0.0126617470329707	0.0400677110982879	0.752910137186422	Fatty acid	Omega-7, omega-9 and saturated fatty acids	-0.091194460785615	0.0658709667196736	NA	Omega-7, omega-9 and saturated fatty acids	Fatty acids	Fatty acids	Omega-7, omega-9 and saturated fatty acids	Omega-7, omega-9 and saturated fatty acids	
Hubel BF EU sex combined 76 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	BF_Hubel_76	Weighted median	74	0.0340494063247404	0.0164187267656798	0.0380964702056293	Fatty acid	Omega-7, omega-9 and saturated fatty acids	0.00186870186400799	0.0662301107854728	NA	Omega-7, omega-9 and saturated fatty acids	Fatty acids	Fatty acids	Omega-7, omega-9 and saturated fatty acids	Omega-7, omega-9 and saturated fatty acids	
Hubel BF EU sex combined 76 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.0116841110846831	0.0104992211300302	0.265770694894892	Fatty acid	Omega-7, omega-9 and saturated fatty acids	-0.00889436233017609	0.0322625844995423	NA	Omega-7, omega-9 and saturated fatty acids	Fatty acids	Fatty acids	Omega-7, omega-9 and saturated fatty acids	Omega-7, omega-9 and saturated fatty acids	
Hubel BF EU sex combined 76 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	BF_Hubel_76	Weighted mode	74	0.0404057551588406	0.0297431354559185	0.178491529750875	Fatty acid	Omega-7, omega-9 and saturated fatty acids	-0.0178907903347597	0.0987023006524409	NA	Omega-7, omega-9 and saturated fatty acids	Fatty acids	Fatty acids	Omega-7, omega-9 and saturated fatty acids	Omega-7, omega-9 and saturated fatty acids	
Hubel BF EU sex combined 76 SNPs	858	Free cholesterol || id:858	BF_Hubel_76	MR Egger	74	-0.0157618849013834	0.0445813051605014	0.724706543639038	Lipid	Free cholesterol	-0.103141243015966	0.0716174732131993	freec	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no
Hubel BF EU sex combined 76 SNPs	858	Free cholesterol || id:858	BF_Hubel_76	Weighted median	74	0.0278398258372033	0.0162518631636883	0.086708190105227	Lipid	Free cholesterol	-0.00401382596362577	0.0596934776380324	freec	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no
Hubel BF EU sex combined 76 SNPs	858	Free cholesterol || id:858	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.0130646408575164	0.0117182498740037	0.264894590683401	Lipid	Free cholesterol	-0.00990312889553085	0.0360324106105636	freec	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no
Hubel BF EU sex combined 76 SNPs	858	Free cholesterol || id:858	BF_Hubel_76	Weighted mode	74	0.0451574986184627	0.0296540899302198	0.132127042350522	Lipid	Free cholesterol	-0.0129645176447681	0.103279514881694	freec	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no
Hubel BF EU sex combined 76 SNPs	859	Glucose || id:859	BF_Hubel_76	MR Egger	74	0.0208814555455117	0.0305497673219518	0.496470535016781	Carbohydrate	Glucose	-0.0389960884055138	0.0807589994965372	glc	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no
Hubel BF EU sex combined 76 SNPs	859	Glucose || id:859	BF_Hubel_76	Weighted median	74	0.0211544563545679	0.012131863890432	0.0812096136658217	Carbohydrate	Glucose	-0.00262399687067882	0.0449329095798146	glc	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no
Hubel BF EU sex combined 76 SNPs	859	Glucose || id:859	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.0125217107917324	0.00794146952904839	0.114853097917933	Carbohydrate	Glucose	-0.00304356948520244	0.0280869910686672	glc	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no
Hubel BF EU sex combined 76 SNPs	859	Glucose || id:859	BF_Hubel_76	Weighted mode	74	0.0365466631473049	0.0221554014925389	0.103329879075484	Carbohydrate	Glucose	-0.00687792377807134	0.0799712500726811	glc	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no
Hubel BF EU sex combined 76 SNPs	860	Glutamine || id:860	BF_Hubel_76	MR Egger	74	0.0123507621317587	0.036067844335303	0.73302390482141	Amino acid	Glutamine	-0.0583422127654352	0.0830437370289526	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no
Hubel BF EU sex combined 76 SNPs	860	Glutamine || id:860	BF_Hubel_76	Weighted median	74	-0.0159507462997819	0.0120627848201598	0.186064797827257	Amino acid	Glutamine	-0.0395938045472951	0.00769231194773131	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no
Hubel BF EU sex combined 76 SNPs	860	Glutamine || id:860	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	-0.0190761865555466	0.0094734548032285	0.0440466890006518	Amino acid	Glutamine	-0.0376441579698745	-0.000508215141218741	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no
Hubel BF EU sex combined 76 SNPs	860	Glutamine || id:860	BF_Hubel_76	Weighted mode	74	-0.0162379259670192	0.022168596418216	0.46622450600489	Amino acid	Glutamine	-0.0596883749467226	0.0272125230126842	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no
Hubel BF EU sex combined 76 SNPs	861	Glycerol || id:861	BF_Hubel_76	MR Egger	74	0.00517316478136554	0.0339881342915988	0.879450940585226	Lipid	Glycerol	-0.0614435784301681	0.0717899079928992	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no
Hubel BF EU sex combined 76 SNPs	861	Glycerol || id:861	BF_Hubel_76	Weighted median	74	0.0171026665569657	0.0125459858250761	0.172820022682183	Lipid	Glycerol	-0.00748746566018346	0.0416927987741149	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no
Hubel BF EU sex combined 76 SNPs	861	Glycerol || id:861	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.0121185986268871	0.00807039288022021	0.133197347758665	Lipid	Glycerol	-0.00369937141834451	0.0279365686721187	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no
Hubel BF EU sex combined 76 SNPs	861	Glycerol || id:861	BF_Hubel_76	Weighted mode	74	0.0212242668462569	0.024734025676415	0.393645946533347	Lipid	Glycerol	-0.0272544234795165	0.0697029571720303	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no
Hubel BF EU sex combined 76 SNPs	862	Glycoproteins || id:862	BF_Hubel_76	MR Egger	74	-0.0532987705778993	0.0348384444150393	0.130427418107061	Protein	Glycoproteins	-0.121582121631376	0.0149845804755777	NA	Glycoproteins	Protein	Protein	Glycoproteins	Glycoproteins	
Hubel BF EU sex combined 76 SNPs	862	Glycoproteins || id:862	BF_Hubel_76	Weighted median	74	-0.0074696487246888	0.0142970404366413	0.601349263209151	Protein	Glycoproteins	-0.0354918479805057	0.0205525505311281	NA	Glycoproteins	Protein	Protein	Glycoproteins	Glycoproteins	
Hubel BF EU sex combined 76 SNPs	862	Glycoproteins || id:862	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.00346135645709423	0.0093202926812073	0.710355625587594	Protein	Glycoproteins	-0.0148064171980721	0.0217291301122605	NA	Glycoproteins	Protein	Protein	Glycoproteins	Glycoproteins	
Hubel BF EU sex combined 76 SNPs	862	Glycoproteins || id:862	BF_Hubel_76	Weighted mode	74	-0.0427625868222219	0.0329514522771623	0.198460700954964	Protein	Glycoproteins	-0.10734743328546	0.0218222596410162	NA	Glycoproteins	Protein	Protein	Glycoproteins	Glycoproteins	
Hubel BF EU sex combined 76 SNPs	863	Glycoprotein acetyls || id:863	BF_Hubel_76	MR Egger	74	0.0770061652258995	0.0336982840047526	0.0252506057584628	Protein	Glycoprotein acetyls	0.0109575285765844	0.143054801875215	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls	no
Hubel BF EU sex combined 76 SNPs	863	Glycoprotein acetyls || id:863	BF_Hubel_76	Weighted median	74	0.0291667056829269	0.01294615908873	0.0242639746268259	Protein	Glycoprotein acetyls	0.0037922338690161	0.0545411774968377	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls	no
Hubel BF EU sex combined 76 SNPs	863	Glycoprotein acetyls || id:863	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.0403059395711871	0.00892279504234641	6.26663678236317e-06	Protein	Glycoprotein acetyls	0.0228172612881881	0.0577946178541861	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls	no
Hubel BF EU sex combined 76 SNPs	863	Glycoprotein acetyls || id:863	BF_Hubel_76	Weighted mode	74	0.022929088813467	0.0386605936061065	0.55495608782125	Protein	Glycoprotein acetyls	-0.0528456746545017	0.0987038522814357	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls	no
Hubel BF EU sex combined 76 SNPs	864	Total cholesterol in HDL || id:864	BF_Hubel_76	MR Egger	74	-0.0971903621540605	0.0458372254416398	0.0374238036619272	Lipid	Total cholesterol in HDL	-0.187031324019675	-0.00734940028844649	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no
Hubel BF EU sex combined 76 SNPs	864	Total cholesterol in HDL || id:864	BF_Hubel_76	Weighted median	74	-0.0316691779376587	0.0141768469572794	0.0254918841665626	Lipid	Total cholesterol in HDL	-0.0594557979739263	-0.00388255790139108	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no
Hubel BF EU sex combined 76 SNPs	864	Total cholesterol in HDL || id:864	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	-0.0143229281989187	0.0122635712306874	0.24283712516619	Lipid	Total cholesterol in HDL	-0.038359527811066	0.0097136714132286	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no
Hubel BF EU sex combined 76 SNPs	864	Total cholesterol in HDL || id:864	BF_Hubel_76	Weighted mode	74	-0.0484595736625059	0.0254719812551436	0.061054845940043	Lipid	Total cholesterol in HDL	-0.0983846569225874	0.00146550959757555	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no
Hubel BF EU sex combined 76 SNPs	865	Mean diameter for HDL particles || id:865	BF_Hubel_76	MR Egger	74	-0.0963327935051734	0.0444378163190526	0.033479941358593	Lipid	Mean diameter for HDL particles	-0.183430913490516	-0.0092346735198303	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no
Hubel BF EU sex combined 76 SNPs	865	Mean diameter for HDL particles || id:865	BF_Hubel_76	Weighted median	74	-0.022447921767993	0.0144096740693863	0.119271919835347	Lipid	Mean diameter for HDL particles	-0.0506908829439901	0.00579503940800415	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no
Hubel BF EU sex combined 76 SNPs	865	Mean diameter for HDL particles || id:865	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	-0.018981221336451	0.0119172333018753	0.111215382074172	Lipid	Mean diameter for HDL particles	-0.0423389986081266	0.00437655593522459	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no
Hubel BF EU sex combined 76 SNPs	865	Mean diameter for HDL particles || id:865	BF_Hubel_76	Weighted mode	74	-0.0150433760137696	0.0260150338704521	0.564870298638918	Lipid	Mean diameter for HDL particles	-0.0660328423998557	0.0359460903723165	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no
Hubel BF EU sex combined 76 SNPs	866	Histidine || id:866	BF_Hubel_76	MR Egger	74	-0.038829556383198	0.0353441213293615	0.275596544886724	Amino acid	Histidine	-0.108104034188747	0.0304449214223505	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no
Hubel BF EU sex combined 76 SNPs	866	Histidine || id:866	BF_Hubel_76	Weighted median	74	-0.0273725718692236	0.0137545645811782	0.0465830205295913	Amino acid	Histidine	-0.0543315184483329	-0.000413625290114329	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no
Hubel BF EU sex combined 76 SNPs	866	Histidine || id:866	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	-0.0212670958945272	0.00929010100952242	0.0220665052255152	Amino acid	Histidine	-0.0394756938731911	-0.00305849791586326	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no
Hubel BF EU sex combined 76 SNPs	866	Histidine || id:866	BF_Hubel_76	Weighted mode	74	-0.0362146815656295	0.0228615318246157	0.117496592173974	Amino acid	Histidine	-0.0810232839418763	0.00859392081061727	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no
Hubel BF EU sex combined 76 SNPs	867	Total cholesterol in IDL || id:867	BF_Hubel_76	MR Egger	74	-0.0548107276842455	0.0413069045982697	0.188729865466284	Lipid	Total cholesterol in IDL	-0.135772260696854	0.0261508053283631	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no
Hubel BF EU sex combined 76 SNPs	867	Total cholesterol in IDL || id:867	BF_Hubel_76	Weighted median	74	0.0181979602129232	0.0141768977923493	0.199269746392032	Lipid	Total cholesterol in IDL	-0.00958875946008143	0.0459846798859278	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no
Hubel BF EU sex combined 76 SNPs	867	Total cholesterol in IDL || id:867	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.01404268969762	0.0110652300365808	0.204411644364062	Lipid	Total cholesterol in IDL	-0.00764516117407837	0.0357305405693184	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no
Hubel BF EU sex combined 76 SNPs	867	Total cholesterol in IDL || id:867	BF_Hubel_76	Weighted mode	74	0.0350426567288619	0.0275806869004773	0.207922956493677	Lipid	Total cholesterol in IDL	-0.0190154895960736	0.0891008030537974	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no
Hubel BF EU sex combined 76 SNPs	868	Free cholesterol in IDL || id:868	BF_Hubel_76	MR Egger	74	-0.0503021807948457	0.0391020181935631	0.202412711288576	Lipid	Free cholesterol in IDL	-0.126942136454229	0.026337774864538	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no
Hubel BF EU sex combined 76 SNPs	868	Free cholesterol in IDL || id:868	BF_Hubel_76	Weighted median	74	0.0186972031994501	0.0130490499608047	0.15190351348704	Lipid	Free cholesterol in IDL	-0.00687893472372711	0.0442733411226273	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no
Hubel BF EU sex combined 76 SNPs	868	Free cholesterol in IDL || id:868	BF_Hubel_76	Inverse variance weighted (multiplicative random effects)	74	0.0127082872658157	0.0104183686776464	0.222542115263629	Lipid	Free cholesterol in IDL	-0.00771171534237125	0.0331282898740026	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no
Hubel BF EU sex combined 76 SNPs	868	Free cholesterol in IDL || id:868	BF_Hubel_76	Weighted mode	74	0.0346613218325468	0.0231596019764423	0.138801203715805	Lipid	Free cholesterol in IDL	-0.0107314980412801	0.0800541417063737	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no
Hubel BF EU sex combined 76 SNPs	869	Total lipids in IDL || id:869	BF_Hubel_76	MR Egger	74	-0.0445139785013081	0.0409066047412529	0.28014237001661	Lipid	Total lipids in IDL	-0.124690923794164	0.0356629667915476	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no
