metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
xxlvldlfcpct	4450	0.089600170764673	0.0151969723570473	4.00187680310014e-09	0.0598141049448603	0.119386236584486	Free cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xxlvldltgpct	4450	-0.371333322996579	0.0585672469432946	2.52132061612692e-10	-0.486125127005436	-0.256541518987722	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	Ratio	yes	bmi	children	model1	age + sex
xlvldlplpct	4450	0.303465364335971	0.0562719149856498	7.29505258963154e-08	0.193172410964097	0.413758317707845	Phospholipids in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlvldlcpct	4450	-0.887989910673857	0.27463383194997	0.00123237379312727	-1.4262722212958	-0.349707600051916	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlvldlcepct	4450	-0.601027687024567	0.174488113017557	0.000577363752189317	-0.943024388538979	-0.259030985510155	Cholesterol esters in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlvldlfcpct	4450	-0.417463493443489	0.121037911121194	0.000567828405728693	-0.654697799241029	-0.180229187645949	Free cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlvldltgpct	4450	0.327362547291597	0.189352372272771	0.0839047046524328	-0.0437681023630342	0.698493196946228	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lvldlplpct	4450	0.279544770571836	0.052679603720808	1.17182320053048e-07	0.176292747279052	0.38279679386462	Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lvldlcpct	4450	0.358352033548231	0.0998102041719511	0.000333819411951111	0.162724033371207	0.553980033725255	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lvldlcepct	4450	0.0137071030661936	0.153207168075375	0.928714199666929	-0.286578946361541	0.313993152493929	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lvldlfcpct	4450	0.294950150709425	0.155463145691328	0.0578616403717566	-0.00975761484557786	0.599657916264428	Free cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lvldltgpct	4450	-1.32029337745973	2.081087572538	0.525836330213488	-5.39922501963421	2.75863826471475	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mvldlplpct	4450	-0.157000170955865	0.015285100605087	1.7755232914402e-24	-0.186958968141836	-0.127041373769894	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mvldlcpct	4450	0.116624797219736	0.062311013669124	0.0613197896339075	-0.00550478957174703	0.238754384011219	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mvldlcepct	4450	0.0894414288491962	0.0601765979206637	0.137266512776961	-0.0285047030753047	0.207387560773697	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mvldlfcpct	4450	0.0263169624203766	0.0165727257016112	0.112364623806038	-0.00616557995478135	0.0587995047955346	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mvldltgpct	4450	0.0423187310261883	0.0672644528680761	0.52928999015102	-0.0895195965952409	0.174157058647617	Triglycerides in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
svldlplpct	4450	-0.195469890352099	0.01709797227745	7.50157709150891e-30	-0.228981916015901	-0.161957864688297	Phospholipids in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
svldlcpct	4450	-0.131191526581851	0.0614786445985625	0.0329025429659514	-0.251689669995034	-0.0106933831686685	Total cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
svldlcepct	4450	-0.0314787266109775	0.0572904545648074	0.582718440787431	-0.143768017558	0.080810564336045	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
svldlfcpct	4450	-0.100729036958512	0.00839544228790382	1.15623851760043e-32	-0.117184103842803	-0.0842739700742205	Free cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
svldltgpct	4450	0.323912496060966	0.0674053271947006	1.59498392428886e-06	0.191798054759353	0.456026937362579	Triglycerides in small VLDL  to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xsvldlplpct	4450	-0.138368410056716	0.0345412119223461	6.27931772585721e-05	-0.206069185424514	-0.0706676346889176	Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xsvldlcpct	4450	0.0129536178787044	0.0708938818679731	0.855027295187211	-0.125998390582523	0.151905626339932	Total cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xsvldlcepct	4450	0.145725551422007	0.049543863063402	0.00328477721188523	0.0486195798177391	0.242831523026275	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xsvldlfcpct	4450	-0.132797764285397	0.0347509855303654	0.000134503563282338	-0.200909695924913	-0.0646858326458808	Free cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xsvldltgpct	4450	0.124395883490935	0.0666956308791497	0.0622293018652473	-0.00632755303219842	0.255119320014068	Triglycerides in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
idlplpct	4450	-0.123800647827528	0.0178313840566781	4.39830801393254e-12	-0.158750160578617	-0.0888511350764389	Phospholipids in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
idlcpct	4450	0.199871763883545	0.0405565384002278	8.59983644896767e-07	0.120380948619099	0.279362579147991	Total cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
idlcepct	4450	0.365041232514355	0.0408258352027446	5.52871972659593e-19	0.285022595516976	0.445059869511734	Cholesterol esters in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
idlfcpct	4450	-0.164800606407626	0.0183437541576361	3.78274735366209e-19	-0.200754364556593	-0.128846848258659	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
idltgpct	4450	-0.0760797415329098	0.0318514301747184	0.0169550218269084	-0.138508544675358	-0.0136509383904617	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lldlplpct	4450	0.0657037486906658	0.0247302190858981	0.00791633744137128	0.0172325192823055	0.114174978099026	Phospholipids in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lldlcpct	4450	0.0360700858968465	0.0425182258977662	0.396292036965265	-0.0472656368627753	0.119405808656468	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lldlcepct	4450	0.169721231764816	0.0445764373474969	0.000142315899921201	0.0823514145637221	0.25709104896591	 Cholesterol esters in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lldlfcpct	4450	-0.133169203705129	0.0162841297993457	3.73404677483053e-16	-0.165086098111847	-0.101252309298411	Free cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lldltgpct	4450	-0.103065478405776	0.0294509353941378	0.000470587892441897	-0.160789311778286	-0.0453416450332659	Triglycerides in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mldlplpct	4450	0.188836176513416	0.0591223379395837	0.00141300642964024	0.0729563941518319	0.304715958875	Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mldlcpct	4450	-0.0400164758969698	0.0663668293683858	0.54656673103486	-0.170095461459006	0.0900625096650663	Total cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mldlcepct	4450	0.0299639333794101	0.0999350701474166	0.764317784276062	-0.165908804109526	0.225836670868347	Cholesterol esters in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mldlfcpct	4450	-0.0710854928391022	0.0418361512294798	0.0893626995559248	-0.153084349248883	0.0109133635706782	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
mldltgpct	4450	-0.149155606512703	0.0303469326210715	9.19716223205432e-07	-0.208635594450003	-0.0896756185754028	Triglycerides in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
sldlplpct	4450	0.086895066876561	0.0649428764867595	0.180957346106285	-0.0403929710374876	0.21418310479061	Phospholipids in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
sldlcpct	4450	-0.136898660333198	0.0774991305858601	0.0773882964091505	-0.288796956281484	0.0149996356150878	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
sldlcepct	4450	-0.0700401041982003	0.107375307386712	0.514246239762965	-0.280495706676156	0.140415498279755	Cholesterol esters in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
sldlfcpct	4450	-0.0659182585124455	0.0430042173490695	0.125388300412183	-0.150206524516622	0.0183700074917307	Free cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
sldltgpct	4450	0.0507594572375278	0.0306474708202306	0.0977445175853817	-0.00930958557012417	0.11082850004518	Triglycerides in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlhdlplpct	4450	-0.737876527663825	0.0726374212885891	5.54842609572275e-24	-0.88024587338946	-0.59550718193819	Phospholipids in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlhdlcpct	4450	0.585496371321854	0.0677720369852769	7.78021016226317e-18	0.452663178830711	0.718329563812997	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlhdlcepct	4450	0.597070108055727	0.069281525859354	9.3337575198414e-18	0.461278317371393	0.732861898740061	Cholesterol esters in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlhdlfcpct	4450	-0.0113256583333994	0.00742022264207829	0.12700051245703	-0.0258692947118728	0.00321797804507405	Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
xlhdltgpct	4450	0.153027753303134	0.0150559877044478	5.24758439707795e-24	0.123518017402416	0.182537489203852	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lhdlplpct	4450	0.228939331264684	0.0248574975704858	4.90554036437005e-20	0.180218636026532	0.277660026502836	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lhdlcpct	4450	-0.403675662959454	0.033317267657807	2.88684403387346e-33	-0.468977507568756	-0.338373818350152	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lhdlcepct	4450	-0.308772822414592	0.0271436451819989	1.41480887053305e-29	-0.36197436697131	-0.255571277857874	Cholesterol esters in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lhdlfcpct	4450	-0.0954678862101495	0.00806338162353701	7.29442635640108e-32	-0.111272114192282	-0.079663658228017	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
lhdltgpct	4450	0.174357507853477	0.012510262623244	3.02419692974351e-43	0.149837393111919	0.198877622595035	Triglycerides in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model1	age + sex
