metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
mhdlfc	4450	-0.000266074075081269	0.000145238191245479	0.0670206614438004	-0.000550740929922408	1.85927797598698e-05	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdltg	4450	0.00169172757357807	0.000150112123775772	4.57290834560829e-29	0.00139750781097756	0.00198594733617858	Triglycerides in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlp	4450	2.3207005044484e-08	4.88156224466246e-09	2.05725401170855e-06	1.36391430449456e-08	3.27748670440224e-08	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdll	4450	0.00257712717242806	0.00137997503892366	0.0618951697281385	-0.000127623903862313	0.00528187824871843	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlpl	4450	0.00347192281803434	0.000871812562808099	6.93080046501348e-05	0.00176317019493047	0.00518067544113821	Phospholipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlc	4450	-0.0021363113097249	0.00087125696160141	0.0142451615475125	-0.00384397495446366	-0.000428647664986136	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlce	4450	-0.00200551211353778	0.000782139776346621	0.0103759086467597	-0.00353850607517716	-0.000472518151898403	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlfc	4450	-0.000134559683055132	0.000186319368204151	0.470210066169119	-0.000499745644735268	0.000230626278625004	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdltg	4450	0.00125400232031694	0.000162514445196802	1.46951520613699e-14	0.000935474007731208	0.00157253063290267	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlplpct	4450	-0.0211488573632596	0.0165863129226619	0.202347978715251	-0.0536580306916769	0.0113603159651577	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlcpct	4450	0.510401160175335	0.062321147577251	3.38526034009631e-16	0.388251710923923	0.632550609426747	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlcepct	4450	0.407329843168074	0.0568336826552943	8.92997107445418e-13	0.295935825163697	0.518723861172451	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlfcpct	4450	0.0990801176194646	0.0173883386499968	1.28994089997273e-08	0.0649989738654709	0.133161261373458	Free cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldltgpct	4450	-0.394716947968598	0.0670361670554223	4.1940319228557e-09	-0.526107835397226	-0.26332606053997	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlplpct	4450	0.399202449740205	0.0643494416105045	6.01834260363569e-10	0.273077544183616	0.525327355296794	Phospholipids in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlcpct	4450	-1.09210772372511	0.314288459376604	0.00051600842920046	-1.70811310410325	-0.476102343346966	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlcepct	4450	-0.671034030874474	0.199668042276216	0.000783874364408677	-1.06238339373586	-0.279684668013091	Cholesterol esters in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlfcpct	4450	-0.403052680160295	0.138546595424837	0.00364211817765939	-0.674604007192976	-0.131501353127615	Free cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldltgpct	4450	0.397025003832526	0.216687425326489	0.0669814302947771	-0.0276823498073924	0.821732357472444	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlplpct	4450	0.329666735511147	0.0602637404416703	4.73682363253027e-08	0.211549804245473	0.447783666776821	Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlcpct	4450	0.324977109019925	0.114247262518299	0.00446835899967794	0.101052474484059	0.548901743555791	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlcepct	4450	-0.161829305139855	0.175324359642639	0.356042688330798	-0.505465050039427	0.181806439759717	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlfcpct	4450	0.221102156102354	0.17794865070297	0.214115714623234	-0.127677199275467	0.569881511480175	Free cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldltgpct	4450	-3.19581079941619	2.38194665445376	0.179768242596322	-7.86442624214556	1.47280464331318	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlplpct	4450	-0.154549890141933	0.0174960897021446	1.4369691615998e-18	-0.188842225958136	-0.12025755432573	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlcpct	4450	0.131969423719279	0.0713215311498981	0.0643301999043816	-0.00782077733452127	0.271759624773079	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlcepct	4450	0.0888929402993993	0.0688811059980583	0.196934815102889	-0.046114027456795	0.223899908055594	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlfcpct	4450	0.0422561727021019	0.0189679989267486	0.0259463138919492	0.00507889480567464	0.0794334505985292	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldltgpct	4450	0.025899998663645	0.077001225098589	0.73661659665403	-0.125022402529589	0.176822399856879	Triglycerides in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlplpct	4450	-0.198890429619684	0.0195631499779522	5.11020729770897e-24	-0.23723420357647	-0.160546655662898	Phospholipids in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlcpct	4450	-0.129247007877265	0.0703879518905729	0.0663934800706549	-0.267207393582788	0.00871337782825787	Total cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlcepct	4450	-0.0317661079076293	0.0655932879206498	0.628204645973416	-0.160328952232103	0.0967967364168443	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlfcpct	4450	-0.0984862205555035	0.00961153262872876	2.2819374728951e-24	-0.117324824507812	-0.0796476166031951	Free cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldltgpct	4450	0.32582568998062	0.0771663480771372	2.46568772266537e-05	0.174579647749431	0.477071732211809	Triglycerides in small VLDL  to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlplpct	4450	-0.114825981417503	0.0395371756259505	0.00369944788293436	-0.192318845644366	-0.03733311719064	Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlcpct	4450	-0.00541312316151533	0.0811653186203159	0.946829454723814	-0.164497147657334	0.153670901334304	Total cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlcepct	4450	0.124932099565766	0.0567212047905244	0.027676635806127	0.0137585381763382	0.236105660955194	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlfcpct	4450	-0.129521652479838	0.0397849082030672	0.00114022496950246	-0.20750007255785	-0.0515432324018263	Free cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldltgpct	4450	0.119959598430758	0.0763535128084946	0.116228804916015	-0.0296932866738914	0.269612483535407	Triglycerides in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlplpct	4450	-0.132104520385378	0.0204139574257574	1.07681910935511e-10	-0.172115876939863	-0.0920931638308935	Phospholipids in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlcpct	4450	0.211030550477608	0.0464148563701581	5.59648982705687e-06	0.120057431992098	0.302003668963118	Total cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlcepct	4450	0.373689401241015	0.0467350297694831	1.62661949094267e-15	0.282088742892828	0.465290059589202	Cholesterol esters in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlfcpct	4450	-0.162293440663165	0.0209968519925607	1.3270631659138e-14	-0.203447270568584	-0.121139610757746	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idltgpct	4450	-0.0791315251341745	0.0364396436461696	0.0299402422651493	-0.150553226680667	-0.00770982358768209	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lldlplpct	4450	0.041207754729863	0.02830428727768	0.145495370012294	-0.0142686483343898	0.0966841577941158	Phospholipids in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet
